"HDR","FEC","8.5","FECfile","8.5.0.0(f33)","",""
"F3XN","C00892471","MAGA INC.","","C/O BULLDOG COMPLIANCE","100 CUMMINGS CENTER STE 306-P","BEVERLY","MA","01915","M5","","","","20260401","20260430","","GANTT","CHARLES","","","","20260520","347763297.14","9585145.60","357348442.74","869262.53","356479180.21","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9585145.60","0.00","0.00","0.00","9585145.60","9585145.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","869262.53","0.00","0.00","0.00","0.00","869262.53","869262.53","0.00","0.00","0.00","0.00","0.00","0.00","304395525.76","2026","53289169.84","357684695.60","1205515.39","356479180.21","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","53289169.84","0.00","0.00","0.00","53289169.84","53289169.84","0.00","0.00","0.00","0.00","0.00","0.00","17900.88","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1187614.51","0.00","0.00","0.00","0.00","1205515.39","1205515.39","0.00","0.00","0.00","0.00","0.00","0.00"
"SA17","C00892471","SA17.5311","","","ORG","GEO REENTRY SERVICES LLC","","","","","","4955 TECHNOLOGY WAY","","BOCA RATON","FL","33431","","","20260424","1000000.00","2000000.00","NON-CONTRIBUTION: TAXED AS A CORPORATION","","","","","","","","","","","","","","","","","","","","","",""
"SA17","C00892471","SA17.5315","","","IND","","GHAFFARIAN","KAMAL","","","","5937 SUNNYSLOPE DRIVE","","NAPLES","FL","34119","","","20260409","1000000.00","1000000.00","NON-CONTRIBUTION","IBX","FOUNDER","","","","","","","","","","","","","","","","","","","",""
"SA17","C00892471","SA17.5312","","","ORG","JP MORGAN CHASE BANK, N.A.","","","","","","270 PARK AVENUE","","NEW YORK","NY","10017","","","20260430","585145.60","2288769.84","NON-CONTRIBUTION: INTEREST","","","","","","","","","","","","","","","","","","","","","",""
"SA17","C00892471","SA17.5313","","","ORG","RAI SERVICES COMPANY","","","","","","401 N MAIN ST","","WINSTON-SALEM","NC","27101","","","20260430","5000000.00","5000000.00","NON-CONTRIBUTION","","","","","","","","","","","","","","","","","","","","","",""
"SA17","C00892471","SA17.5317","","","IND","","RICKETTS","MARLENE","","","","412 N ELMWOOD RD","","OMAHA","NE","68132","","","20260428","1000000.00","1000000.00","NON-CONTRIBUTION","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA17","C00892471","SA17.5318","","","IND","","TEHRANI","BIJAN","","","","15 NUTMEG LANE","","NEW CANAAN","CT","06840","","","20260427","1000000.00","1000000.00","NON-CONTRIBUTION","STAKE","FOUNDER","","","","","","","","","","","","","","","","","","","",""
"SB29","C00892471","SB29.5343","","","ORG","AMERICAN EXPRESS","","","","","","PO BOX 1270","","NEWARK","NJ","07101","","","20260313","95.00","","NON-CONTRIBUTION: CC PMT [SB21B.5321]: ANNUAL CARD FEE","","","","","","","","","","","","","","","","","","","X","",""
"SB29","C00892471","SB29.5321","","","ORG","AMERICAN EXPRESS","","","","","","PO BOX 1270","","NEWARK","NJ","07101","","","20260403","8665.95","","NON-CONTRIBUTION: CREDIT CARD PAYMENT: SEE MEMO ENTRIES IF REQUIRED","","","","","","","","","","","","","","","","","","","","",""
"SB29","C00892471","SB29.5347","","","ORG","ANEDOT","","","","","","1340 POYDRAS ST","","NEW ORLEANS","LA","70112","","","20260218","200.30","","NON-CONTRIBUTION: CC PMT [SB21B.5321]: MERCHANT FEE","","","","","","","","","","","","","","","","","","","X","",""
"SB29","C00892471","SB29.5322","","","ORG","BULLDOG COMPLIANCE","","","","","","100 CUMMINGS CENTER STE 306-P","","BEVERLY","MA","01915","","","20260424","10000.00","","NON-CONTRIBUTION: COMPLIANCE CONSULTING","","","","","","","","","","","","","","","","","","","","",""
"SB29","C00892471","SB29.5323","","","ORG","CHAIN BRIDGE BANK, N.A.","","","","","","1445-A LAUGHLIN AVE.","","MCLEAN","VA","22101","","","20260406","25.00","","NON-CONTRIBUTION: BANK FEE","","","","","","","","","","","","","","","","","","","","",""
"SB29","C00892471","SB29.5324","","","ORG","CHAIN BRIDGE BANK, N.A.","","","","","","1445-A LAUGHLIN AVE.","","MCLEAN","VA","22101","","","20260407","25.00","","NON-CONTRIBUTION: BANK FEE","","","","","","","","","","","","","","","","","","","","",""
"SB29","C00892471","SB29.5325","","","ORG","CHAIN BRIDGE BANK, N.A.","","","","","","1445-A LAUGHLIN AVE.","","MCLEAN","VA","22101","","","20260413","25.00","","NON-CONTRIBUTION: BANK FEE","","","","","","","","","","","","","","","","","","","","",""
"SB29","C00892471","SB29.5326","","","ORG","CHAIN BRIDGE BANK, N.A.","","","","","","1445-A LAUGHLIN AVE.","","MCLEAN","VA","22101","","","20260420","25.00","","NON-CONTRIBUTION: BANK FEE","","","","","","","","","","","","","","","","","","","","",""
"SB29","C00892471","SB29.5327","","","ORG","CHAIN BRIDGE BANK, N.A.","","","","","","1445-A LAUGHLIN AVE.","","MCLEAN","VA","22101","","","20260423","41.63","","NON-CONTRIBUTION: BANK FEE","","","","","","","","","","","","","","","","","","","","",""
"SB29","C00892471","SB29.5320","","","IND","","CONYERS","ERIK","","","","1221 S EADS STREET","APT 1511","ARLINGTON","VA","22202","","","20260407","2500.00","","NON-CONTRIBUTION: EVENT MANAGEMENT CONSULTING","","","","","","","","","","","","","","","","","","","","",""
"SB29","C00892471","SB29.5344","","","ORG","DEPARTMENT OF THE AIR FORCE","","","","","","EEOB ROOM 25","1600 PENNSYLVANIA","WASHINGTON","DC","20502","","","20260302","101.00","","NON-CONTRIBUTION: CC PMT [SB21B.5321]: TRAVEL: AIR","","","","","","","","","","","","","","","","","","","X","",""
"SB29","C00892471","SB29.5345","","","ORG","DEPARTMENT OF THE AIR FORCE","","","","","","EEOB ROOM 25","1600 PENNSYLVANIA","WASHINGTON","DC","20502","","","20260302","826.56","","NON-CONTRIBUTION: CC PMT [SB21B.5321]: TRAVEL: AIR","","","","","","","","","","","","","","","","","","","X","",""
